SegmentName:,X-coord:,Y-coord:,Z-coord:,Area:,Elasticity:,Thickness:,Radius:,Type:,BC:,Total Nodes:
right_ulnar_artery,-219.83,-104.38,898.13,7.30425016914978,400000,0.0018,1.5248,Artery,,
right_ulnar_artery,-228.58,-111.78,869.11,6.61795957786772,400000,0.0018,1.4514,Artery,,
right_ulnar_artery,-236.33,-122.76,840.03,5.84234976894884,400000,0.0018,1.3637,Artery,,
right_ulnar_artery,-242.49,-128.93,795.81,3.94926294960931,400000,0.0018,1.1212,Artery,terminal,
right_interosseous_artery,-216.16,-73.392,997.64,5.08704353927936,400000,0.0018,1.2725,Artery,,
right_interosseous_artery,-221.55,-75.329,992.84,4.14392485830109,400000,0.0018,1.1485,Artery,,
right_interosseous_artery,-221.84,-82.294,982.14,3.61565848236167,400000,0.0018,1.0728,Artery,,
right_interosseous_artery,-224.36,-87.389,968.32,3.01527705471837,400000,0.0018,0.97969,Artery,,
right_interosseous_artery,-227.88,-87.633,958.57,2.65118831123183,400000,0.0018,0.91864,Artery,,
right_interosseous_artery,-233.09,-87.383,944.45,2.20600663497632,400000,0.0018,0.83797,Artery,,
right_interosseous_artery,-236.02,-94.261,923.14,1.7245232832104,400000,0.0018,0.7409,Artery,,
right_interosseous_artery,-237.46,-101.42,902.96,1.09707583319724,400000,0.0018,0.59094,Artery,terminal,
right_common_carotid_artery,-25.959,-92.391,1430.9,9.62882594300044,400000,0.0018,1.7507,Artery,,
right_common_carotid_artery,-24.394,-92.892,1418.7,12.6091325912591,400000,0.0018,2.0034,Artery,,
right_common_carotid_artery,-22.335,-92.023,1402.7,14.8070833001982,400000,0.0018,2.171,Artery,,
right_common_carotid_artery,-19.551,-93.18,1382.4,17.69518678018,400000,0.0018,2.3733,Artery,,
right_common_carotid_artery,-17.795,-97.473,1364.8,20.5051848004222,400000,0.0018,2.5548,Artery,,
right_common_carotid_artery,-15.473,-100.11,1348.3,23.3231527270674,400000,0.0018,2.7247,Artery,bifurcation,
right_external_carotid_artery,-47.758,-89.245,1488.3,6.09785094415595,400000,0.0018,1.3932,Artery,,
right_external_carotid_artery,-38.612,-94.665,1469,7.88143667190866,400000,0.0018,1.5839,Artery,,
right_external_carotid_artery,-33.383,-94.5,1453.7,8.57996210153235,400000,0.0018,1.6526,Artery,,
right_external_carotid_artery,-28.478,-94.678,1441.9,9.26277359886205,400000,0.0018,1.7171,Artery,terminal,
right_internal_carotid_artery,-27.709,-89.992,1441.7,9.17451620812622,400000,0.0018,1.7089,Artery,,
right_internal_carotid_artery,-28.635,-88.634,1452.7,8.98970055346562,400000,0.0018,1.6916,Artery,,
right_internal_carotid_artery,-27.351,-90.35,1475.3,7.96425417505331,400000,0.0018,1.5922,Artery,,
right_internal_carotid_artery,-18.29,-94.52,1497.7,11.3029798827003,400000,0.0018,1.8968,Artery,,
right_internal_carotid_artery,-13.403,-96.616,1512.3,6.45482798110035,400000,0.0018,1.4334,Artery,,
right_internal_carotid_artery,-13.741,-110.18,1523.2,6.41346539523207,400000,0.0018,1.4288,Artery,,
right_internal_carotid_artery,-12.567,-111.21,1530,6.32133131057764,400000,0.0018,1.4185,Artery,,
right_internal_carotid_artery,-11.45,-108.65,1534.1,6.23251848626065,400000,0.0018,1.4085,Artery,terminal,
right_vertebral_artery,-15.184,-81.8,1399.7,4.79474005126806,400000,0.0018,1.2354,Artery,,
right_vertebral_artery,-15.908,-79.064,1416.8,8.29678914991389,400000,0.0018,1.6251,Artery,,
right_vertebral_artery,-15.908,-79.064,1416.8,8.29678914991389,400000,0.0018,1.6251,Artery,,
right_vertebral_artery,-16.844,-77.254,1430.7,6.95593852438992,400000,0.0018,1.488,Artery,terminal,
left_common_carotid_artery,16.924,-100.78,1316.8,50.7138406335243,400000,0.0018,4.0178,Artery,,
left_common_carotid_artery,16.068,-101.31,1326.3,44.5114946942591,400000,0.0018,3.7641,Artery,,
left_common_carotid_artery,14.859,-102.89,1340.5,39.2358407391369,400000,0.0018,3.534,Artery,,
left_common_carotid_artery,18.371,-106.4,1355.4,39.7638585522656,400000,0.0018,3.5577,Artery,,
left_common_carotid_artery,19.33,-107.75,1370.5,27.2286107852636,400000,0.0018,2.944,Artery,,
left_common_carotid_artery,35.463,-105.53,1436.4,10.2694391279841,400000,0.0018,1.808,Artery,bifurcation,
left_external_carotid_artery,-47.758,-89.245,1488.3,6.09785094415595,400000,0.0018,1.3932,Artery,,
left_external_carotid_artery,-38.612,-94.665,1469,7.88143667190866,400000,0.0018,1.5839,Artery,,
left_external_carotid_artery,-33.383,-94.5,1453.7,8.57996210153235,400000,0.0018,1.6526,Artery,,
left_external_carotid_artery,-28.478,-94.678,1441.9,9.26277359886205,400000,0.0018,1.7171,Artery,terminal,
left_internal_carotid_artery,11.805,-109.21,1535.6,6.33203107250094,400000,0.0018,1.4197,Artery,,
left_internal_carotid_artery,12.625,-111.56,1529.5,5.94302986526698,400000,0.0018,1.3754,Artery,,
left_internal_carotid_artery,13.879,-111.5,1524,7.47674952397125,400000,0.0018,1.5427,Artery,,
left_internal_carotid_artery,13.268,-96.602,1513.1,7.9983043898611,400000,0.0018,1.5956,Artery,,
left_internal_carotid_artery,16.937,-97.652,1500,8.84994994586332,400000,0.0018,1.6784,Artery,,
left_internal_carotid_artery,26.631,-104.92,1479.2,9.60683856433649,400000,0.0018,1.7487,Artery,,
left_internal_carotid_artery,31.05,-105.46,1462.2,10.7497762040111,400000,0.0018,1.8498,Artery,,
left_internal_carotid_artery,33.905,-105.53,1449.8,12.9844820390328,400000,0.0018,2.033,Artery,terminal,
left_vertebral_artery,15.047,-81.852,1399.9,5.71114178009019,400000,0.0018,1.3483,Artery,,
left_vertebral_artery,16.084,-79.013,1418.7,8.28045990528277,400000,0.0018,1.6235,Artery,,
left_vertebral_artery,17.905,-76.083,1436.2,6.78866756514218,400000,0.0018,1.47,Artery,,
left_vertebral_artery,17.905,-76.083,1436.2,6.78866756514218,400000,0.0018,1.47,Artery,terminal,
